date,Year,Month,Mercedes-Benz,BMW,MINI,Audi,Volkwagen,Porsche,Toyota,Lexus,Nissan,Infiniti,Honda,Volvo,Jaguar,Land Rover,Ford,GM,Cadillac,Chrysler,Fiat,Maserati,Peugeot,Citroen,Aston Martin
2016-04-21,2016 ,4 ,111686.2,47402.8,2279.5,64179.9,15646.1,28347.2,7735.2,6095.5,2916.1,16746.8,8853.2,9460.8,8407.4,39084.1,9663.4,1635.6,13072,8545.5,2825.3,23133.4,9074.3,721.3,1394.4
2016-04-22,2016 ,4 ,107118.4,47122.2,2182.4,60866.2,15039.7,14520.2,7731.1,5745.2,2470.1,15946.4,8939.1,8566.9,7244.9,38887.6,9206.4,1406.6,12644.4,8748.4,2541.8,15563.5,7075.5,620.2,1255.2
2016-04-23,2016 ,4 ,116841.7,48604.5,1992.9,61457.7,15652.9,13238.6,9064,6296.3,2522.6,17882.9,9540.5,12272.8,9399.2,45110.3,10329.5,900.1,13186.1,11158,2472.1,16007.5,6708.2,635.6,1436.8
2016-04-24,2016 ,4 ,110841.7,48297.7,2207.6,64208.6,14962.5,13070.2,9906.7,6210.3,2512.5,18629.5,9859.4,11795.2,8572.8,43159.7,10007.5,956.6,15717.6,11879.4,3452.9,13902.5,14746.1,574.1,1366.2
2016-04-25,2016 ,4 ,102693.7,46973.8,2055.3,62022.4,14619.5,12618.2,8199.4,5658.6,2568.9,16426.9,9212.5,9580.3,7803.9,38110.4,9468.7,1346.1,13956.7,10716.9,2906,20623.7,13606.9,670.9,1338
2016-04-26,2016 ,4 ,103874,45997.3,1941.3,66535.5,13684,12197.4,8787.7,5348.7,2042.2,16178.6,8673.6,7895.2,7274.2,38647.3,9486,1273.4,11318.4,11490,2109.9,19690.3,7003.8,801.1,1277.4
2016-04-27,2016 ,4 ,111589.3,49313.8,2024,67741.9,15556.3,12584.8,9375.9,5428.6,2167.4,16971.9,11329.5,8742,7246.8,42161.7,10895.5,3185.6,13566.3,11441.5,2122,18842.7,7500.2,570.9,1168.4
2016-04-28,2016 ,4 ,115649.8,47021.2,1880.7,64803,14136.1,13321.4,7286,5645.4,2032.1,14963.5,10754.4,10322.8,7190.4,39396.2,9903.8,2001.9,12740.9,10320.5,1900,17197.8,7243.9,501.4,1305.6
2016-04-29,2016 ,4 ,106022.1,42322,1757.7,63605,13330.5,12469.8,6431.4,4924.8,1683,13039.2,7925.1,9102.3,7007.7,35242.8,8960.1,1375.3,14595.5,8924.9,1763.8,14966.9,5941,432.8,1360.2
2016-04-30,2016 ,4 ,112167.9,45795.2,1526.4,67180.6,14038.7,14004.5,6611,5359.8,1696.1,13666.9,7578.9,9678.8,7741.4,37867.2,9736,1012.1,18992,10742.2,1596.3,14970.1,5815.9,475.1,1410.6
2016-05-01,2016 ,5 ,106100.6,45650,1701,72853.6,13069.6,12729.1,7235.8,5413.5,2107.9,14757.2,8055.2,8435,6925.9,38009.6,11012.5,1022.1,16430.2,9928.9,2028.1,14545.4,5787.8,468,1289.6
2016-05-02,2016 ,5 ,101826.3,49014,1920,65711.3,13726.6,11103.5,6646.6,5157,1742.6,13546.2,7944.1,8307.5,6189.3,35246.8,10638.3,1496.4,14217.4,9230.7,3645.7,13701.7,5811.9,452.1,1150.2
2016-05-03,2016 ,5 ,101334.7,48274.5,1858.6,69720.9,13854.3,11694.9,7262.9,4989.5,1879.8,14132.2,7943.1,9141.9,6500.3,36696,9836,1634.6,11966.1,8543.6,2062.5,12766.3,6351.8,457.1,1168.4
2016-05-04,2016 ,5 ,99139.7,46105.7,1516.5,63351.9,12522,9770.6,6228.6,4310.4,1452,11991,7304.3,7611,6973.4,41203.2,9493,1332.9,10907.4,7786.8,1492.4,12076.8,7145.9,447,1134.2
2016-05-05,2016 ,5 ,96637.1,45678.2,1509.5,64049.4,12364.4,12167.1,7103.5,4636.3,1767.8,13507.6,7795.7,9221.4,5963.5,45736.8,11070,1066.6,12473.6,10219.5,1600.3,12898.5,7567.7,445.9,1443
2016-05-06,2016 ,5 ,107283.6,48863.7,1652.7,72921.6,13778.7,11366.9,7862.4,5446.8,1679,14988.2,8243.7,9557.8,6494.2,46125.6,11979.3,983.8,13488.8,11063.1,1631.6,13163.9,8326.5,637.5,1489.2
2016-05-07,2016 ,5 ,106924.2,48737.8,2192.6,107000.3,13216.9,11745.3,7847.1,6299.3,1876.8,16023.2,8739.2,9035.5,6412.5,46216.1,11718,921.2,12444.3,10923.9,3497.3,16380.8,7370,664.8,1497.4
2016-05-08,2016 ,5 ,111232.4,49372.4,1930.2,104841.2,13847.6,12264.9,7591.9,5978.4,1903.1,15473.4,9120.7,10648.3,7283.3,45657.2,11895.6,988.8,12798.5,10813.8,1646.7,23990.9,7113.7,588.2,1513.6
2016-05-09,2016 ,5 ,111384.8,54450.9,1989.7,90704,14627.7,12086.4,7301.2,6026.9,1759.7,15087.8,9303.3,12022.1,7203.5,48948.8,11781.3,1306.7,13566.3,10680.7,1861.7,16121.4,8029.9,510.4,1253.2
2016-05-10,2016 ,5 ,130621,53208.8,1846.4,116782.6,14259.3,9685.8,7708.9,5427.6,2088.6,15225.1,12017.6,9073.6,6453.8,45908.4,12923.8,1542.8,16322.1,10453.7,2254.2,14860.1,7574.6,508.5,1301.6
2016-05-11,2016 ,5 ,130522.6,50306.6,1762.8,118815.1,13790.5,9336.7,7255.9,5878.6,1724.5,14859,10023.7,9314.7,6848.4,43554.4,13636,1505.5,15523.9,9869.4,2249.1,12889.3,7244.9,435.9,1180.6
2016-05-12,2016 ,5 ,117753,49418.6,1848.5,93002.1,13431.4,10057.1,6871.4,5466.9,2893.8,15232.1,9735.2,8918.3,6882.6,42959.1,14042.8,1318.8,14290.9,9857.3,2301.6,19091.1,7319.6,453,1436.8
2016-05-13,2016 ,5 ,100572.7,47396.8,1814.2,83504,13166.1,9970.4,7107.4,5199.5,2321.8,14628.7,8746.4,7649.8,6326.6,41668.4,12606.9,1412.6,13214.3,9514.2,2703.2,17040.7,7985.6,567,1354.2
2016-05-14,2016 ,5 ,105534.2,47915.3,1634.6,84499.6,12243.8,11684.8,6798.5,5491.9,1844.5,14134.9,8666.7,9453.9,8135.9,44820.7,11655.3,1197.7,12695.9,10329.6,2386.4,22928.5,9340.7,511.5,1582.2
2016-05-15,2016 ,5 ,108460.3,51070.4,1531.6,80986.1,13004.1,12223.6,6939,5906.7,1953.5,14799.2,9369.9,11628.2,11002.6,45815.6,11728.1,1154.3,12858.2,11165,2501.4,20753.9,7880.6,462.1,1981.8
2016-05-16,2016 ,5 ,112583.3,50624.5,1708.2,93245,15055.4,13936,8780.4,5932,7920,22632.4,10716.1,12521.9,7960.3,53770.1,11279.1,1499.4,14154.5,10798.6,2473.2,22891.2,7049.9,510.5,1551.8
2016-05-17,2016 ,5 ,100451.7,48124.2,1670.9,76879.7,14105.7,10998.6,8587.9,6562.8,8253,23403.7,9577.7,11257.9,9560.6,41515,11934.9,1259.3,13547.3,10418.4,2296.6,17361.6,6953.2,467.2,1436.8
2016-05-18,2016 ,5 ,96157.6,49634.5,1637.6,69710.7,14255.7,9974.5,8310.3,6684.7,3792.9,18787.9,9066.1,12496.5,7284.2,37641.4,11373.9,1188.6,14386.8,9834,2174.5,15443.3,7321.6,475.2,1170.4
2016-05-19,2016 ,5 ,95711.9,48650.8,1607.3,70510.5,14057.5,9710.1,8625,5383.2,2606.3,16614.5,8330.6,10545.3,6712.1,37436.3,10522,1280.5,13368.6,9900.8,2451,15230.3,6838.2,490.4,1229
2016-05-20,2016 ,5 ,101456.8,50292.3,1599.1,65971.5,15213.3,10391.2,8269.8,4973.5,1876.8,15120.1,9258,11736.9,6698.1,37799.9,10484.8,1184.6,13904.7,9781.7,2300.6,19335.5,6872.6,459.1,1261.2
2016-05-21,2016 ,5 ,107188,51671.9,1449.9,63473.6,14843.2,12573.7,9447.5,5300.2,1866.7,16614.4,10438.5,9620.8,8861.4,50212,10993.3,895,14386.8,11729,2219.9,23181.7,8658.4,464.2,1396.4
2016-05-22,2016 ,5 ,113522.6,50854.5,1563.8,63902.4,14376.7,11230.7,9204.4,5769.7,1961.6,16935.7,9329.6,11499,7528.5,41225.6,11920.6,1013.1,14240.5,11315.4,2328.9,19187.6,9511.1,414.6,1620.4
2016-05-23,2016 ,5 ,108236.6,52691.3,1686.1,67548.6,14950.4,10737.3,9598.9,5837,1933.2,17369.1,9231.6,10325.2,8006.8,48182.9,12447.4,1365.2,13298,10682.6,1748.6,18005.3,7571.6,479.3,1459
2016-05-24,2016 ,5 ,127557.6,49258.5,1608.4,64847.5,13823.9,9854.3,7608.1,5813,1859.6,15280.7,8818.1,10095.2,8294.2,44466.4,11401.9,1291.6,15089.3,9869.5,1599.3,15647.1,9947.1,422.7,1112
2016-05-25,2016 ,5 ,133559,47608.8,1696,62602.7,14352.2,9976.4,7224.5,5565.9,1889.9,14680.3,8457.8,8790.5,8788.6,39721,10982.4,1170.5,15236.3,9353.8,2632.6,15459.4,12716.8,456,1134.2
2016-05-26,2016 ,5 ,109768.4,44151.6,1491.3,60082.9,13035.7,11027.9,7244.6,5375.1,2046.3,14666,8478,8039.7,7726.1,38379,11655.3,1242.1,15657.1,8889.6,1729.5,15281.9,9784.6,565,1408.6
2016-05-27,2016 ,5 ,111136.8,45777.3,1373.2,57373.3,13022.5,11771.5,6986.5,5836.3,1717.3,14540.1,9455.7,9829.9,7438.5,38406.1,11072.1,1069.6,16117.4,8777.7,1482.3,17491.5,6498,542.8,1184.6
2016-05-28,2016 ,5 ,115321.3,49135.9,1388.2,60768.6,12859.4,12526.2,7396,5963.3,2017.1,15376.4,9685.7,9991,7316.6,44472.6,11154,813.3,12987.2,10259.9,1593.3,18890.1,7422.4,500.3,1227
2016-05-29,2016 ,5 ,114827.7,49042.3,1396.4,64488.8,13074.4,11582.8,7794.8,6053.1,1892.9,15740.8,9872.6,11926.9,6794,42092.2,13144.6,842.5,17198,10345.8,1590.2,17837.9,9437.3,495.4,1317.8
2016-05-30,2016 ,5 ,108678.6,48898.1,1717.3,62025.7,14069.7,10433.5,7236.6,5756.4,1782.9,14775.9,9639.3,9201.7,6465.9,44660.5,12528.2,1100.9,19625.9,9860.2,1570.1,15838,7358.8,524.6,1083.6
2016-05-31,2016 ,5 ,104135,44489.5,1736.4,57505.2,12837.8,9953.2,8311.3,5657.5,1820.3,15789.1,8429.6,8843.9,6145.1,43283.9,11557.6,1288.6,16762.1,9209.5,1440.9,17074.9,6415.5,457.9,1229
2016-06-01,2016 ,6 ,112766.9,49954.7,1585.1,61720.9,14967.2,10115.7,8236.6,6321.6,1706.2,16264.4,8516.3,9018.5,7406.3,41042.8,10005.5,1722.4,13950.8,8338.8,1279.5,15044.6,7165.2,506.4,1334
2016-06-02,2016 ,6 ,102437.9,45944.3,1861.7,65409.1,17844,10452.7,7928,7390.9,2197.6,17516.5,8592.9,10897.5,7075.4,41834.9,11285,1356.1,16437.2,9865.4,1883.9,23516.6,7439.6,503.5,1285.4
2016-06-03,2016 ,6 ,99297.4,45282.7,1762.6,59926.9,15854.1,12948.1,8163.1,7194.3,1963.6,17321,7814,7600.9,7638.4,38449.7,10789.4,1236.1,15094.1,8805.8,1410.6,29277.2,6850.3,463.1,1198.8
2016-06-04,2016 ,6 ,107556,46933.6,1693.1,68188,15365.6,13860.2,8320.3,7457.5,2028.1,17805.9,8165.1,9074.2,8453.8,41620,11272,1051.4,14889.6,9448.5,1416.7,40877.3,6574.7,420.7,1293.6
2016-06-05,2016 ,6 ,102378.6,47534.8,1791.9,61435.6,14387.8,13093.4,8856.1,7686.8,2275.3,18818.2,8908.9,9610,8248.9,46481.7,11416.2,1010.1,15378.7,10817,1315.8,44687.5,6518.2,486.2,1261.2
2016-06-06,2016 ,6 ,120169.4,52024.5,1874.7,73019.8,17128,12447.6,8726.1,8456.6,2296.5,19479.2,9191.4,9923.9,14364.8,52812.4,12411.1,1080.7,17015.5,11895.6,1926.2,27379.5,8977.3,501.4,1539.8
2016-06-07,2016 ,6 ,112847.4,52160.2,1906,68748.7,18362.9,11236.7,8963.4,8396.1,2865.6,20225.1,10485,8182,9015.7,44961,12294,1339,16831.9,10689.8,1804.1,20564.2,10956.1,506.5,1233
2016-06-08,2016 ,6 ,104755.3,48493.7,1734.5,70004.3,18345.5,10920.8,8590,8312.4,2221.8,19124.2,9653.5,8007.9,8219.7,53214.2,13910.5,1300.6,17038.5,10479,1771.9,19739.7,9325.4,541.7,1321.8
2016-06-09,2016 ,6 ,115901.1,48374.3,1769.7,65049.4,18782.1,11325.6,9627.1,8044,1967.6,19638.7,13400.2,10000.9,7164.2,55080.8,13207.2,1224,16257.4,10466.8,2059.5,19953.8,8223.5,499.4,1515.6
2016-06-10,2016 ,6 ,103501.1,49129.1,1912,66197.4,17354.9,11954.2,10385.9,7417.2,2285.5,20088.6,15796.4,11166.9,7536.5,46897.5,11195,1153.3,19252.5,9808,1905.1,20279.7,8140.8,698.3,1616.4
2016-06-11,2016 ,6 ,104891,50062.4,1990.7,63658.2,17096,12156.9,9243.9,7090.5,2245.1,18579.5,10786.5,10856.9,7971.4,51891,10907.6,853.6,20264.7,10430.5,1914.1,22778,9435.4,526.6,1438.8
2016-06-12,2016 ,6 ,114290.9,55379.2,1889.8,67864.8,17901.5,12980.3,9724.8,7588.8,2278.3,19591.9,10862.3,11732,9639.4,54704.2,12177,876.8,20286.7,11614.2,3531.7,22933.3,14324.3,571,1521.6
2016-06-13,2016 ,6 ,105158.2,54677,1918.1,68523.4,18717.2,14644.3,9638.2,6639.6,1974.7,18252.5,9694.9,9078.2,8745.4,52201,11007.6,1253.2,16225.3,10815,2402.5,20054.8,10665.4,562,1275.4
2016-06-14,2016 ,6 ,100246.5,50875.8,2057.3,62943.2,16151.3,11495.1,9754.2,6771.6,1861.6,18387.4,9639.3,9274.5,8933,49522.8,10648.2,1156.4,18260.7,9965.2,2231,18137.4,9887.6,818.3,1626.6
2016-06-15,2016 ,6 ,99936,56666.5,1848.5,58929.2,14253.6,11229.7,9269.9,6086.4,1830.3,17186.6,9614.1,8365.2,8766.5,45527.3,10813.7,1181.6,15515.9,10714.1,2069.6,19639.1,9475.9,547.9,1558
2016-06-16,2016 ,6 ,100076.2,48547.9,1934.3,60164.5,14329.1,10499.1,9845,6638.2,1911.1,18394.3,9394.1,12352.2,9629.3,42328.4,11410.3,1071.6,14946.8,11253.8,1960.6,18838.9,9542.4,537.7,1235
2016-06-17,2016 ,6 ,99270.4,48224.2,1896.8,59502.4,15633.6,11334.6,9669.6,6248.8,1724.4,17642.8,9260.9,12335.5,12124.6,44183.1,13526.1,1041.3,15502.6,10637.3,1901,18583.6,8683.8,504.5,1447
2016-06-18,2016 ,6 ,107941,52050.4,1769.7,57713.5,15883,12053.1,8859.2,6896.7,1677,17432.9,9427.5,13993,13192.2,49124.4,11317.4,842.5,19027.4,11024.6,1799.1,21715.7,13991.3,450.9,1307.6
2016-06-19,2016 ,6 ,111992.3,52069.5,2036.2,60544.2,16176.4,13361.7,9521,8231.7,1823.3,19576,10111.6,13059,14195.2,50109.2,12094.3,1000,16906.5,11071.1,2063.5,23989.1,11613,576.1,1348
2016-06-20,2016 ,6 ,111390.4,53603.2,1886.9,64297.5,17091.2,12333.6,8961.2,8291.2,1897.9,19150.3,10057.9,9635.1,16664.3,61285.4,12006.4,1214.9,17606.8,10955.2,1973.7,19804.5,9599.8,515.5,2222
2016-06-21,2016 ,6 ,108327.4,47271.6,1922.2,63958.2,16621.3,11030.9,7943,9935.8,1699.2,19578,9163.1,7915.4,11351.7,49611.8,11863.3,1041.3,18756.8,10686.8,2487.3,17564.2,8212.4,479.1,2119
2016-06-22,2016 ,6 ,111064.4,46659.9,1811.1,57867.1,15838.3,10930,7618,7501.1,2011,17130.1,9442.7,10041.6,9496.1,47025.5,11448.4,1165.4,22119.8,10499,2480.2,17001.1,7943.2,469.2,1646.8
2016-06-23,2016 ,6 ,110160.1,47397.5,1690,53048.1,15549.5,11371.9,8108.5,7942.9,1934.3,17985.7,9133.8,10399.8,10451.6,43395.9,10038.8,1399.5,21106,10628.3,2112.9,16864.2,6511.3,485.2,1420.8
2016-06-24,2016 ,6 ,108921.9,44517.9,1635.6,52712.9,15260.1,16562.5,7310.3,7260,1833.4,16403.7,10052.1,8281.5,10819.9,42791.5,9629.2,1129.1,16993.3,9825.1,1822.3,18031.5,5930,427.8,1465.2
2016-06-25,2016 ,6 ,108997,46472.5,1686.9,51931.9,13296.8,16836,7305.5,8289.1,1787.9,17382.5,8706.1,7962.3,9709.9,45376.8,9455.6,792.1,14606,9803,1787,21888,9188.2,489.3,1689.2
2016-06-26,2016 ,6 ,108174.9,48681.1,1636.5,53762.7,13473.2,13930.9,8566.6,6322.5,1816.2,16705.3,10421.2,8893.7,10750.3,45567.5,10007.6,816.3,13363.6,10892.7,1830.4,21846.7,9430.4,454,1572
2016-06-27,2016 ,6 ,108587.8,48353.3,1990.6,54420.2,14166,16049.9,7713.1,6894.7,1727.4,16335.2,10291.2,7748,9066.3,42450.6,10817.9,1065.6,12715.9,10059,1648.8,17947.9,6717.1,509.5,2151.2
2016-06-28,2016 ,6 ,104860.3,47656.1,1813.2,53312.6,14661.9,23284.7,7464.7,6424.4,1507.5,15396.6,8746.4,9657.1,9848.3,49535.2,10773.3,1045.4,14866.1,9667.6,2160.3,18035.4,6070.3,522.6,1660.8
2016-06-29,2016 ,6 ,97545.1,48002,1638.7,50011.8,17449.5,24158.5,6769.3,6015.8,1455,14240.1,8367.9,7811.6,8547.6,42440.4,9648.2,1058.5,20778.2,9260.9,2483.2,20859.9,5548.5,473.2,1436.8
2016-06-30,2016 ,6 ,97309.8,44058.7,1494.2,49182.9,15056.5,24416,6960.2,6009.7,1542.8,14512.7,8065.1,9059.7,7181.3,41312.1,9073,984.8,16466.2,9481.1,1921.2,20794.5,5205.4,451,1519.6
2016-07-01,2016 ,7 ,95883.5,42083.1,1493.2,48068.7,13838.3,23682.3,7531.2,6336.7,1650.7,15518.6,8286.2,6995.2,9037.9,37576.8,8603,1149.3,27522.8,9024.8,1618.5,18207.3,5732.4,526.6,1233
2016-07-02,2016 ,7 ,99438.3,44714.6,1398.4,49444.5,12415.4,20966,7762.4,7456.7,1884.9,17104,8618.2,8758.7,10491,40036.9,8843.2,851.6,28820.3,9857.3,1534.7,19931.3,5923.9,466.1,1348
2016-07-03,2016 ,7 ,104604.7,45215.4,1316.6,52896.3,12971,18223.3,9802.9,8288.2,2028.1,20119.2,10744.3,8316.6,11561.7,54359.2,10024.7,870.8,35142.9,10950.2,1848.6,18119.5,5901.8,495.4,1549.8
2016-07-04,2016 ,7 ,102593.9,44845.9,1450.9,56147.8,12971.9,17475.6,8687.9,7979.3,1775.9,18443.1,9591.9,7089.7,10796.8,45467.7,11830,1063.5,25791,10861.2,1883.9,16403.9,7150,511.5,972.6
2016-07-05,2016 ,7 ,96743.7,44060.6,1426.7,49553.5,14616,15011.5,7409.1,7493,1650.7,16552.8,10104.6,6440.4,10861.3,43860,11488.8,1038.3,25674.2,9827,2281.4,18232.4,6792.8,518.6,1463
2016-07-06,2016 ,7 ,102671.9,45587.3,1420.7,50052.6,16810.7,13137.7,8123.6,7550.5,1829.4,17503.5,14829.8,8044.6,9833,51966.9,10751.3,1179.6,29236.9,10140,2032.2,18481.4,6823.2,500.5,1273.4
2016-07-07,2016 ,7 ,105081.8,43585.7,1415.5,52606.8,13521,13067.1,7687.7,8726.1,1844.4,18258.2,12236.6,9985.3,10182.3,55578.3,10929.7,1254.2,29412.5,9829.2,1765.8,18586.7,5914.9,627.5,1453
2016-07-08,2016 ,7 ,93817.7,40990.2,1299.6,47146.6,12690.9,12944,8941,7799.9,1528.6,18269.5,9274,6848.2,10381.1,42826.9,9536.3,1053.4,33046.3,10795.7,1977.7,17308.1,5756.4,472.2,1083.6
2016-07-09,2016 ,7 ,102229.5,43818.7,1474.1,50799.7,12274.3,13701.8,7533.4,7730.2,1538.7,16802.3,9293.2,10551.3,11066,45995.1,9533.3,797.1,38699.7,11894.7,1629.6,19115.3,5724.1,464.1,1556
2016-07-10,2016 ,7 ,113607.2,44805.4,1471,54247.6,13165.3,13752.3,8121.6,10011.5,1770.8,19903.9,13803.6,9644.2,14384.8,47719.7,10649.1,780,36612,11784.5,1758.7,19086.9,6048.1,656.7,1596.2
2016-07-11,2016 ,7 ,132081.4,50070.6,1434.9,67912.8,66157.2,13505,7825.1,7548.5,1869.7,17243.3,10704,8132.4,11283.1,47991.1,11438.5,1174.5,26338.1,10716.1,1926.2,38147.8,6598.1,548.8,1342
2016-07-12,2016 ,7 ,115992.8,50057.7,1493.3,78470.8,180447.3,15505,7392.2,8028.9,1803.1,17224.2,9600,9493,9996.5,50458.4,10758.2,1093.8,28173.5,11081.3,1936.3,35835.4,6521.2,497.3,1321.8
2016-07-13,2016 ,7 ,110432.6,49079.8,1634.7,71595,67538.9,14187.2,7540.6,8642.4,1777.9,17960.9,9173,7182.8,11080.2,46500.9,10358.7,994.9,25714.5,10226.6,2248.1,28984.9,8510.3,596.3,1398.4
2016-07-14,2016 ,7 ,117992.3,50659.8,1413.6,66215.4,45059.9,13130.7,7487.9,8077.2,2070.5,17635.6,9841.1,9136.5,8985.5,46176.9,12032.7,1153.3,25155.1,10323.4,2057.4,22853.8,9313.4,646.7,1281.4
2016-07-15,2016 ,7 ,108844.9,46164.6,1295.5,59236.9,27551.5,12759.3,6827.2,7750.3,1727.4,16304.9,9237.7,7265.8,9836,46100.1,10420.2,989.9,22967,9726.2,1774.9,21586.5,7728.4,581.1,1798.2
2016-07-16,2016 ,7 ,110840,48456.1,1312.6,52573.1,22832.8,12695.8,8593.8,8005.7,1823.3,18422.8,9755.4,8072.5,12080.3,46449.4,10388,744.6,28851.4,10507.2,1640.7,25622.7,7042,489.2,2056.4
2016-07-17,2016 ,7 ,121869.3,55473,1645.7,55070.3,18941.1,13384,9052,7816.9,1840.5,18709.4,10569.8,10103.6,11412.2,51144.4,11176,769.9,34192.3,11144.9,2209.8,23761.8,6547.6,527.7,1590.2
2016-07-18,2016 ,7 ,117588.4,53600.6,1821.3,57343.1,21864.9,14855.1,8609,8072.1,2011,18692.1,10511.2,15933.2,10822.1,63544.4,12081.1,1083.7,53678.1,11001.7,1961.6,25473.3,6467.8,492.4,1291.6
2016-07-19,2016 ,7 ,111280.9,49505.4,1691.1,52422.9,17961.1,14835,8832,8243.7,1748.6,18824.3,10634.2,12215.2,9764.5,50177.8,11691.6,1045.4,57967.6,10827.1,1821.3,27302.7,6491.1,1475.1,1352
2016-07-20,2016 ,7 ,119634.1,50291.6,1902,56694.7,19240.6,14489.9,8850.3,8084.4,1752.6,18687.3,10597.9,10466.6,9118.7,47748,11247.5,1109.9,54929.3,10739.2,1959.6,24755.8,7699.9,1417.7,1364.2
2016-07-21,2016 ,7 ,114873.6,49179.7,1652.7,61024.1,17922.9,14717.9,8224.5,9956.2,1935.3,20116,10988.4,14272.4,11552.5,47501.7,10763.4,1059.5,48799.6,10665.5,2007,24354.3,7870.6,944.4,1303.6
2016-07-22,2016 ,7 ,111847.1,48741.5,1397.5,64176.4,26508.8,14342.5,7257.9,7976.3,1778.9,17013.1,10525.2,14207,12537.3,44638.8,10377,1066.6,45494.9,9565.6,1388.4,21212,8700.9,795.1,1628.6
2016-07-23,2016 ,7 ,121195.3,50493.3,1470.2,66777.9,17505,17700.7,11562.4,8920.9,2053.4,22536.7,9914.7,13844.7,11576.8,51596.6,11340.4,816.3,44487,10789.6,1481.3,30302.7,6889.8,598.2,1636.6
2016-07-24,2016 ,7 ,124433.8,52087.7,1562.8,57134.2,15453.6,15252.7,11807.8,9432.3,1952.5,23192.6,10949,12255.1,12279,54081.9,12496.8,800.1,40866.3,12941.9,1577.1,25773.1,6153.1,804.2,1428.8
2016-07-25,2016 ,7 ,113348,51100.8,1802,65092.4,29986.1,16640.2,8319.3,8930.9,1911.1,19161.3,10167.1,10713.8,9270,60824.2,11419,1096.8,39479.7,11041.9,1367.2,22979.8,6771.7,612.4,1689.2
2016-07-26,2016 ,7 ,113165.3,53011,1781.8,61914,34333.9,15422.2,8280.9,9296.2,1838.4,19415.5,10651.4,10698.7,8287.3,52246.4,11179.2,1063.5,37925.9,10774.5,1407.6,19755.9,7780.6,690.1,1225
2016-07-27,2016 ,7 ,108543.9,49566,1611.3,57940.3,60376.3,18714.7,7758.5,8456.7,1738.5,17953.7,13096.4,8126.9,8223.7,51082.9,11101.4,998.9,34771.6,10154.8,1240.1,20782.3,6624.3,653.7,1350
2016-07-28,2016 ,7 ,108800.2,47840.6,1965.6,53734.2,17811.3,15452.5,7666.5,8227.5,1760.7,17654.7,11396.1,7833.6,10274.1,47850.8,10837.1,966.6,26850.7,10337.6,1316.8,19566.3,6444.7,613.5,1400.6
2016-07-29,2016 ,7 ,106259.3,47924.5,1426.7,49309.9,14956.5,13301.2,7551.6,8609.1,1721.4,17882.1,10713,9300.3,11192.3,48797.4,10192.1,933.4,28686.9,10175.1,1197.7,29879.9,5999.6,575.1,1554
2016-07-30,2016 ,7 ,108064.5,49271.6,1365.1,48181.9,12664,15298.1,8102.4,8225.7,1806.1,18134.2,12404,9018.6,9895.7,48628,9956.1,659.9,27365.1,10309.3,1320.8,27289.3,5835.2,606.4,3214.8
2016-07-31,2016 ,7 ,112589,50881.8,1488.3,50291,14176,14217.5,8101.5,8067.4,1882.8,18051.7,11616,9831,9643.5,49501.8,10879.5,689.1,29368.1,10758.4,1319.8,27585.1,7045.9,596.3,1618.4
2016-08-01,2016 ,8 ,121553,55916,1529.6,55365.5,19228.1,15567.6,8014.7,7835.9,2035.2,17885.8,11182.3,10426.3,9742.2,60442.8,13914.6,978.7,27090.7,11152.9,1308.7,41552.5,10132.7,683,1556
2016-08-02,2016 ,8 ,134336.9,63013.6,1621.4,96405.1,427024.5,15707.8,9654.5,8158,2190.6,20003.1,11635.2,10764.1,8145,61702.1,13144.9,961.6,59173.5,12249.8,1361.2,32585,9505.2,909,1467.2
2016-08-03,2016 ,8 ,121227.3,57180.6,1529.6,71068.3,40373.7,13955,9399.3,8718.9,2155.2,20273.4,12065.9,13707.2,8064.2,56723.2,12537.4,1068.6,28833.4,11562.6,1851.6,25932.3,9057,1179.5,1475.2
2016-08-04,2016 ,8 ,122054.6,57065.3,1580,62140.9,27598.3,13585.8,9271,8378.9,2062.5,19712.4,11357.7,10581.3,9573.7,59589.1,11304.1,952.5,29696.2,10869.4,1490.3,23245.2,9234.6,1029.1,1487.2
2016-08-05,2016 ,8 ,118521,57856.6,1463,51162.7,18707.4,13418.2,7969.3,7770.6,1917.1,17657,10052.1,9452.7,8922,57241.2,11586.8,895,28364.1,10187.4,1251.2,53552,8232.7,856.7,1436.8
2016-08-06,2016 ,8 ,125219.4,57004.9,1440.8,48371.2,14454.3,16447.4,9117.4,16615.8,2058.4,27791.6,10517.1,10882.7,9650.5,69425.5,10221.4,765.9,30141.3,10648.4,1083.7,27038.3,7395.3,946.4,1404.6
2016-08-07,2016 ,8 ,119179.8,52136,1415.5,45847.1,13049.1,13317.4,8291.2,11850.1,2246.1,22387.4,10191.2,10279.8,7549.5,61501.3,10154,717.4,37361.8,10254.9,1136.2,23183.8,7801.7,761.6,1424.8
2016-08-08,2016 ,8 ,110443.5,52756.8,1411.5,48252.2,15842.7,12465.8,9051,8489.8,1907,19447.8,11310.3,10491.9,9001.6,56843.7,11066.1,990.9,40303.2,10923.9,1368.2,18864,8778.5,728.5,1208.8
2016-08-09,2016 ,8 ,111548.7,50747.9,1533.6,47199.7,14293.7,13169,8552.5,7888.5,1785.9,18226.9,10478.9,8799.6,11783.5,72362.8,10756.2,980.8,31232.1,11345.7,1604.4,19333.2,10847,891.9,1176.4
