년,월,Advertiser,Brand,Product,연령대,광고횟수,시청자수,GRP,도달자수,도달율 1+,도달율 3+,도달율 5+,도달율 7+,도달율 9+
2020,04월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,40대,124,1082492,26,749417,18,2.1,0.2,0.1,0
2020,04월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,50대,124,1242044,30.8,736934,18.3,3.3,1,0.1,0
2020,04월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,60대,124,1026793,21.4,735686,15.4,1.1,0.3,0.2,0
2020,04월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,개인,124,4512704,18.9,3074301,12.9,1.6,0.3,0.1,0
2020,04월,한국토요타자동차,렉서스,한국토요타렉서스RX450HL,20대,498,105721,3.1,98696,2.9,0,0,0,0
2020,04월,한국토요타자동차,렉서스,한국토요타렉서스RX450HL,30대,498,206914,5.5,150692,4,0.3,0,0,0
2020,04월,한국토요타자동차,렉서스,한국토요타렉서스RX450HL,40대,498,804173,19.3,515349,12.4,1.7,0.6,0,0
2020,04월,한국토요타자동차,렉서스,한국토요타렉서스RX450HL,50대,498,764174,19,507365,12.6,1.2,0.3,0.2,0.1
2020,04월,한국토요타자동차,렉서스,한국토요타렉서스RX450HL,60대,498,504794,10.5,281809,5.9,0.9,0.3,0.3,0.3
2020,04월,한국토요타자동차,렉서스,한국토요타렉서스RX450HL,개인,498,2617412,10.9,1695413,7.1,0.8,0.2,0.1,0.1
2021,04월,FCA코리아,지프,FCA지프,20대,777,1880089,54.5,783932,22.7,6.6,2.8,2,0.8
2021,04월,FCA코리아,지프,FCA지프,30대,777,3457876,93.6,1143091,30.9,13,6.6,3.1,1.7
2021,04월,FCA코리아,지프,FCA지프,40대,777,8719835,211.4,2444539,59.3,28.3,16,9.4,4.8
2021,04월,FCA코리아,지프,FCA지프,50대,777,10509450,257,2756422,67.4,37.5,19.6,10.7,5.9
2021,04월,FCA코리아,지프,FCA지프,60대,777,9613835,189.6,2819683,55.6,26.5,12.1,5.9,3.9
2021,04월,FCA코리아,지프,FCA지프,개인,777,36244532,150.4,10848650,45,20.8,10.4,5.6,3.1
2021,04월,볼보자동차코리아,볼보,볼보*,20대,456,4165359,120.8,1025597,29.8,13.2,7.2,5.5,3.4
2021,04월,볼보자동차코리아,볼보,볼보*,30대,456,5985461,162,1489404,40.3,21.6,12.9,7.5,3.8
2021,04월,볼보자동차코리아,볼보,볼보*,40대,456,15733755,381.5,2640575,64,42,28.5,18.9,15
2021,04월,볼보자동차코리아,볼보,볼보*,50대,456,19147743,468.3,3104711,75.9,54.4,39.3,25.9,18.1
2021,04월,볼보자동차코리아,볼보,볼보*,60대,456,21046208,415.1,3604646,71.1,47.5,33.7,23.1,16.8
2021,04월,볼보자동차코리아,볼보,볼보*,개인,456,69134929,286.8,12901646,53.5,33.2,22.4,14.7,10.5
2021,04월,볼보자동차코리아,볼보,볼보XC60,20대,36,4660,0.1,4660,0.1,0,0,0,0
2021,04월,볼보자동차코리아,볼보,볼보XC60,30대,36,0,0,0,0,0,0,0,0
2021,04월,볼보자동차코리아,볼보,볼보XC60,40대,36,88874,2.2,52614,1.3,0.1,0.1,0.1,0
2021,04월,볼보자동차코리아,볼보,볼보XC60,50대,36,288080,7,99245,2.4,1,0.7,0.1,0
2021,04월,볼보자동차코리아,볼보,볼보XC60,60대,36,362163,7.1,130381,2.6,0.8,0.5,0.1,0.1
2021,04월,볼보자동차코리아,볼보,볼보XC60,개인,36,743778,3.1,286963,1.2,0.4,0.2,0.1,0
2021,04월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐티록,20대,323,1476045,42.8,604583,17.5,5.5,1.9,0.7,0.7
2021,04월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐티록,30대,323,2337073,63.3,1059466,28.7,9.3,2.6,0.5,0
2021,04월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐티록,40대,323,4468475,108.4,1898061,46,13.5,4.4,2.3,1.4
2021,04월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐티록,50대,323,7088539,173.4,2360451,57.7,25.9,12,4.7,1.8
2021,04월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐티록,60대,323,12301030,242.6,3293572,65,35.3,17.2,9.8,4.8
2021,04월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐티록,개인,323,28654831,118.9,9901419,41.1,16.6,7.1,3.4,1.6
2021,04월,포드세일즈서비스코리아,포드,포드레인저,20대,88,85746,2.5,69398,2,0,0,0,0
2021,04월,포드세일즈서비스코리아,포드,포드레인저,30대,88,118306,3.2,118316,3.2,0,0,0,0
2021,04월,포드세일즈서비스코리아,포드,포드레인저,40대,88,342712,8.3,228852,5.5,0.3,0,0,0
2021,04월,포드세일즈서비스코리아,포드,포드레인저,50대,88,392302,9.6,300312,7.3,0.1,0,0,0
2021,04월,포드세일즈서비스코리아,포드,포드레인저,60대,88,774815,15.3,587723,11.6,0.3,0,0,0
2021,04월,포드세일즈서비스코리아,포드,포드레인저,개인,88,1828745,7.6,1370824,5.7,0.2,0,0,0
2021,04월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,20대,129,0,0,0,0,0,0,0,0
2021,04월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,30대,129,51968,1.4,27724,0.8,0.2,0,0,0
2021,04월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,40대,129,75758,1.8,61524,1.5,0,0,0,0
2021,04월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,50대,129,95211,2.3,72814,1.8,0.1,0,0,0
2021,04월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,60대,129,202461,4,125916,2.5,0.3,0.1,0.1,0
2021,04월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,개인,129,429104,1.8,291283,1.2,0.1,0,0,0
2021,04월,한국토요타자동차,렉서스,한국토요타렉서스LS500H,20대,869,991128,28.8,511485,14.8,3.3,1.3,0,0
2021,04월,한국토요타자동차,렉서스,한국토요타렉서스LS500H,30대,869,1664496,45.1,869363,23.5,4.6,1.4,0.6,0
2021,04월,한국토요타자동차,렉서스,한국토요타렉서스LS500H,40대,869,4588681,111.3,1652126,40.1,15.8,8.3,3.2,1.1
2021,04월,한국토요타자동차,렉서스,한국토요타렉서스LS500H,50대,869,6410858,156.8,2135479,52.2,20.2,9.5,5,3.5
2021,04월,한국토요타자동차,렉서스,한국토요타렉서스LS500H,60대,869,8040144,158.6,2732121,53.9,21.8,10.2,5.1,2.9
2021,04월,한국토요타자동차,렉서스,한국토요타렉서스LS500H,개인,869,22631289,93.9,8424178,35,12.3,5.7,2.6,1.4
2021,04월,한국토요타자동차,토요타,한국토요타시에나,20대,276,450303,13.1,252776,7.3,1.8,0.2,0,0
2021,04월,한국토요타자동차,토요타,한국토요타시에나,30대,276,673082,18.2,368763,10,2.3,0.4,0,0
2021,04월,한국토요타자동차,토요타,한국토요타시에나,40대,276,1715638,41.6,891805,21.6,4.5,1,0.2,0
2021,04월,한국토요타자동차,토요타,한국토요타시에나,50대,276,1779204,43.5,878265,21.5,4.9,1.9,0.7,0.3
2021,04월,한국토요타자동차,토요타,한국토요타시에나,60대,276,1142532,22.5,607167,12,2.8,0.8,0.1,0.1
2021,04월,한국토요타자동차,토요타,한국토요타시에나,개인,276,6214621,25.8,3268787,13.6,3,0.7,0.2,0.1
2021,04월,혼다코리아,혼다,혼다ACCORD,20대,507,725560,21,337551,9.8,1.9,1.2,0.2,0
2021,04월,혼다코리아,혼다,혼다ACCORD,30대,507,1081691,29.3,595041,16.1,3,0.9,0.2,0.1
2021,04월,혼다코리아,혼다,혼다ACCORD,40대,507,1483351,36,942967,22.9,3,0.6,0.1,0
2021,04월,혼다코리아,혼다,혼다ACCORD,50대,507,2923232,71.5,1335946,32.7,8.6,3,0.6,0.4
2021,04월,혼다코리아,혼다,혼다ACCORD,60대,507,5165072,101.9,2040275,40.2,15.5,5.1,1.8,0.9
2021,04월,혼다코리아,혼다,혼다ACCORD,개인,507,11919694,49.5,5529287,22.9,6.1,2.2,0.6,0.3
2021,04월,혼다코리아,혼다,혼다CR-V,20대,498,661693,19.2,304344,8.8,2.3,1.1,0.2,0
2021,04월,혼다코리아,혼다,혼다CR-V,30대,498,767415,20.8,535073,14.5,1.5,0.2,0.1,0.1
2021,04월,혼다코리아,혼다,혼다CR-V,40대,498,1581617,38.4,890827,21.6,4.4,0.2,0,0
2021,04월,혼다코리아,혼다,혼다CR-V,50대,498,3023227,73.9,1370128,33.5,9.9,2.2,0.8,0.4
2021,04월,혼다코리아,혼다,혼다CR-V,60대,498,5377999,106.1,2194754,43.3,15.8,5.3,1.9,0.7
2021,04월,혼다코리아,혼다,혼다CR-V,개인,498,11827075,49.1,5573971,23.1,6.5,1.7,0.6,0.2
2016,05월,BMW코리아,BMW,BMW미니컨버터블,20대,1365,3433781,99.2,1073984,31,11.4,6.4,4.8,3.1
2016,05월,BMW코리아,BMW,BMW미니컨버터블,30대,1365,6964474,167.9,1485060,35.8,16.2,8.3,5,4.5
2016,05월,BMW코리아,BMW,BMW미니컨버터블,40대,1365,10053658,243.9,2042951,49.6,24.4,15.3,9.8,6.6
2016,05월,BMW코리아,BMW,BMW미니컨버터블,50대,1365,10835748,348.5,1690780,54.4,29.2,19.9,13.1,9.8
2016,05월,BMW코리아,BMW,BMW미니컨버터블,60대,1365,8825494,280.9,1443364,45.9,20.9,12.7,8.7,7.4
2016,05월,BMW코리아,BMW,BMW미니컨버터블,개인,1365,41828925,185.5,8578849,38,17,10.1,6.6,4.9
2016,05월,BMW코리아,BMW,BMW코리아7시리즈,20대,630,2042792,59,862369,24.9,9.2,1.7,1.5,0.6
2016,05월,BMW코리아,BMW,BMW코리아7시리즈,30대,630,4560155,110,1352742,32.6,10,4.9,3.3,3
2016,05월,BMW코리아,BMW,BMW코리아7시리즈,40대,630,8228336,199.6,2028470,49.2,23.2,13.1,7.7,6.3
2016,05월,BMW코리아,BMW,BMW코리아7시리즈,50대,630,8275098,266.1,1797699,57.8,28.2,15.6,10.7,7
2016,05월,BMW코리아,BMW,BMW코리아7시리즈,60대,630,6936115,220.8,1625493,51.7,20.4,11.2,7.2,5.1
2016,05월,BMW코리아,BMW,BMW코리아7시리즈,개인,630,31667627,140.4,8552398,37.9,15,7.4,4.8,3.5
2016,05월,FMK,마세라티,FMK마세라티,20대,459,485209,14,155579,4.5,3.1,0.4,0.1,0
2016,05월,FMK,마세라티,FMK마세라티,30대,459,884546,21.3,287614,6.9,1.9,1.6,0.8,0.7
2016,05월,FMK,마세라티,FMK마세라티,40대,459,2311813,56.1,449157,10.9,5.8,3.5,2.4,1.2
2016,05월,FMK,마세라티,FMK마세라티,50대,459,3370106,108.4,598319,19.2,9.9,6.8,4.3,3.2
2016,05월,FMK,마세라티,FMK마세라티,60대,459,2511438,79.9,411748,13.1,6.5,3.8,2.8,2.4
2016,05월,FMK,마세라티,FMK마세라티,개인,459,9657649,42.8,1936618,8.6,4.1,2.4,1.6,1.1
2016,05월,메르세데스벤츠코리아,메르세데스벤츠,벤츠C클래스쿠페,20대,116,257942,7.4,145153,4.2,0.7,0.1,0,0
2016,05월,메르세데스벤츠코리아,메르세데스벤츠,벤츠C클래스쿠페,30대,116,29689,0.7,18794,0.5,0.1,0,0,0
2016,05월,메르세데스벤츠코리아,메르세데스벤츠,벤츠C클래스쿠페,40대,116,273594,6.6,135359,3.3,0.9,0.1,0,0
